Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
33,119.5,-1.0513983191324332,0.1,-0.0,8.263034547159833,1.6400000000000001,0.898,-0.0,-116.37292103157898
34,110.6,-1.8538023489834563,0.1,-0.0,8.263034547159833,1.6400000000000001,0.898,-0.0,-116.37292103157898
35,108.28,0.5806075119437244,0.23789428408663454,-62.868181393266475,-54.60514684610664,-0.11999999999999988,0.866421052631579,12.343919999999986,-104.029001031579
36,105.88,1.0991698905402676,0.4989471330899481,-116.38010801040353,-170.98525485651018,-0.11999999999999988,0.8348421052631579,12.070319999999986,-91.95868103157902
37,100.15,1.0835905743041003,0.7562998944871719,-108.52159601655565,-279.50685087306584,-0.11999999999999988,0.8032631578947369,11.417099999999989,-80.54158103157903
38,108.28,0.9520476081643525,0.9,-65.51514705233274,-345.0219979253986,1.48,0.9,-44.10385373961217,-124.64543477119119
39,110.0,1.463470686549841,0.9,-0.0,-345.0219979253986,-0.11999999999999988,0.868421052631579,12.539999999999987,-112.1054347711912
40,112.8,0.8194111344067467,0.9,-0.0,-345.0219979253986,0.14000000000000012,0.9,-14.998337950138499,-127.1037727213297
41,129.99,1.825772439399501,0.9,-0.0,-345.0219979253986,0.14000000000000012,0.9,-0.0,-127.1037727213297
42,130.0,0.7546235439473477,0.9,-0.0,-345.0219979253986,-0.19999999999999996,0.8473684210526317,24.699999999999992,-102.40377272132972
43,124.29,-1.641478440300682,0.46803198939455737,193.81838757772317,-151.2036103476754,-1.92,0.3421052631578948,226.70496,124.30118727867028
44,111.26,-1.7881393705258786,0.09999999999999992,147.81953329553883,-3.3840770521365755,-1.92,0.1,97.24124000000002,221.5424272786703
45,108.28,-0.9061626922084787,0.09999999999999992,-0.0,-3.3840770521365755,-0.7,0.1,-0.0,221.5424272786703
